GUID,Electoral Divisions,Population (2022) - F1060C01,ED_ID,ED,COUNTY,PROVINCE,CENTROID_X,CENTROID_Y,AREA,ESRI_OID,Shape__Area,Shape__Length,QoL,a_sense_of_control:cost_of_living,a_sense_of_control:essential_services,a_sense_of_control:influence_and_contribution,a_sense_of_control:safety,a_sense_of_wonder:distinctive_design_and_culture,a_sense_of_wonder:play_and_recreation,connected_communities:belonging,connected_communities:local_business_and_jobs,connection_to_nature:biodiversity,connection_to_nature:climate_resilience_and_adaptation,connection_to_nature:green_and_blue_spaces,getting_around:car,getting_around:public_transport,getting_around:walking_and_cycling,health_equity:air_noise_light,health_equity:food_choice,health_equity:housing_standard
2ae19629-1d57-13a3-e055-000000000001,"Dún Laoghaire-Salthill, Dún Laoghaire-Rathdown",1758,267075,DUN LAOGHAIRE-SALTHILL,DUBLIN,Leinster,723836.52,728949.31,567289.96,1179,567289.9639,7796.807644,79,66,89,77,90,88,83,76,74,72,80,84,73,82,87,75,86,69
2ae19629-1d58-13a3-e055-000000000001,"Dún Laoghaire-Sandycove, Dún Laoghaire-Rathdown",3688,267076,DUN LAOGHAIRE-SANDYCOVE,DUBLIN,Leinster,725510.1,727482.32,974145.23,1791,974145.2259,4903.284371,80,67,90,78,91,89,84,77,75,73,81,85,74,83,88,76,87,70
2ae19629-1d59-13a3-e055-000000000001,"Dún Laoghaire-West Central, Dún Laoghaire-Rathdown",2726,267077,DUN LAOGHAIRE-WEST CENTRAL,DUBLIN,Leinster,724083.44,728671.87,474487.67,2469,474487.6657,4543.844456,81,68,91,79,92,90,85,78,76,74,82,86,75,84,89,77,88,71
2ae19629-1d5a-13a3-e055-000000000001,"Dundrum-Balally, Dún Laoghaire-Rathdown",8844,267078,DUNDRUM-BALALLY,DUBLIN,Leinster,718811.11,726487.67,2509546.87,716,2509546.866,7842.668686,82,69,92,80,93,91,86,79,77,75,83,87,76,85,90,78,89,72
2ae19629-1d5b-13a3-e055-000000000001,"Dundrum-Kilmacud, Dún Laoghaire-Rathdown",3495,267079,DUNDRUM-KILMACUD,DUBLIN,Leinster,717726.68,727889.5,917743.49,2096,917743.4931,4541.834482,83,70,93,81,94,92,87,80,78,76,84,88,77,86,91,79,90,73
2ae19629-1d5c-13a3-e055-000000000001,"Dundrum-Sandyford, Dún Laoghaire-Rathdown",7638,267080,DUNDRUM-SANDYFORD,DUBLIN,Leinster,717506.94,726459.05,2474179.89,1767,2474179.891,7683.225139,84,71,94,82,95,93,88,81,79,77,85,89,78,87,92,80,91,74
2ae19629-1d5d-13a3-e055-000000000001,"Dundrum-Sweetmount, Dún Laoghaire-Rathdown",2689,267081,DUNDRUM-SWEETMOUNT,DUBLIN,Leinster,716639.37,728211.6,557781.26,2173,557781.2636,3065.333797,85,72,95,83,96,94,89,82,80,78,86,90,79,88,93,81,92,75
2ae19629-1d5e-13a3-e055-000000000001,"Dundrum-Taney, Dún Laoghaire-Rathdown",2748,267082,DUNDRUM-TANEY,DUBLIN,Leinster,717468.4,728657.33,572016.14,1461,572016.1449,3455.194743,86,73,96,84,97,95,90,83,81,79,87,91,80,89,94,82,93,76
2ae19629-1d5f-13a3-e055-000000000001,"Edmondstown, South Dublin",5685,267083,EDMONDSTOWN,DUBLIN,Leinster,713828.92,725907.49,4263841.42,1488,4263841.418,9403.866475,87,74,97,85,98,96,91,84,82,80,88,92,81,90,95,83,94,77
2ae19629-1d60-13a3-e055-000000000001,"Firhouse Village, South Dublin",12254,267084,FIRHOUSE VILLAGE,DUBLIN,Leinster,710656.07,726580.2,2424197.8,3322,2424197.797,7657.891232,65,55,75,68,72,63,70,78,62,68,65,72,60,58,70,63,71,52
2ae19629-1d61-13a3-e055-000000000001,"Firhouse-Ballycullen, South Dublin",10522,267085,FIRHOUSE-BALLYCULLEN,DUBLIN,Leinster,712294.91,726060.73,2845633.11,2817,2845633.114,7921.099439,68,58,78,71,75,66,73,81,65,71,68,75,63,61,73,66,74,55
2ae19629-1d78-13a3-e055-000000000001,"Firhouse-Knocklyon, South Dublin",3510,267086,FIRHOUSE-KNOCKLYON,DUBLIN,Leinster,711926.32,727721.81,1119225.93,2092,1119225.933,4523.96784,72,62,82,74,78,69,76,84,68,74,71,78,66,64,76,69,77,58
2ae19629-1d79-13a3-e055-000000000001,"Foxrock-Beechpark, Dún Laoghaire-Rathdown",1758,267087,FOXROCK-BEECHPARK,DUBLIN,Leinster,722337.66,726237.5,537692.43,744,537692.4298,3586.960254,85,75,95,87,90,82,88,92,80,86,83,90,80,78,88,81,89,70
2ae19629-1d7a-13a3-e055-000000000001,"Foxrock-Carrickmines, Dún Laoghaire-Rathdown",6324,267088,FOXROCK-CARRICKMINES,DUBLIN,Leinster,722270.06,725235.2,2828887.26,531,2828887.265,7263.329863,88,78,98,90,92,85,91,95,83,89,86,92,83,81,91,84,92,73
2ae19629-1d7b-13a3-e055-000000000001,"Foxrock-Deansgrange, Dún Laoghaire-Rathdown",2523,267089,FOXROCK-DEANSGRANGE,DUBLIN,Leinster,721745.62,726941.88,1009511.79,2553,1009511.787,4125.361218,92,82,100,93,95,88,94,98,86,92,89,95,86,84,94,87,95,76
2ae19629-1d7c-13a3-e055-000000000001,"Foxrock-Torquay, Dún Laoghaire-Rathdown",1558,267090,FOXROCK-TORQUAY,DUBLIN,Leinster,721208.09,726234.74,962398.8,1880,962398.8006,4182.111771,80,70,90,83,86,77,84,88,76,82,79,86,76,74,84,77,85,66
2ae19629-1d7d-13a3-e055-000000000001,"Garristown, Fingal",1801,267091,GARRISTOWN,DUBLIN,Leinster,707351.47,757206.45,35597702.89,47,35597702.89,31158.4058,70,60,80,73,76,68,75,82,67,73,70,77,65,63,75,68,76,57
2ae19629-1d7e-13a3-e055-000000000001,"Glencullen, Dún Laoghaire-Rathdown",23596,267092,GLENCULLEN,DUBLIN,Leinster,718758.97,722345.65,33870878.56,3079,33870878.56,30517.50993,62,52,72,65,69,60,67,75,59,65,62,69,57,55,67,60,68,49
2ae19629-1d94-13a3-e055-000000000001,"Hollywood, Fingal",1476,267093,HOLLYWOOD,DUBLIN,Leinster,714171.77,759820.96,30052062.55,2876,30052062.55,37685.17427,75,65,85,78,80,72,78,86,71,77,74,81,70,68,78,72,79,61
2ae19629-1d95-13a3-e055-000000000001,"Holmpatrick, Fingal",4147,267094,HOLMPATRICK,DUBLIN,Leinster,722784.31,758329.06,26477467.08,281,26477467.08,41416.73611,78,65,82,76,89,73,81,85,79,78,72,86,75,68,83,79,84,69
2ae19629-1daf-13a3-e055-000000000001,"Howth, Fingal",8399,267095,HOWTH,DUBLIN,Leinster,727569.69,738862.81,10953989.2,311,10953989.2,28481.58285,81,68,85,79,92,76,84,88,82,81,75,89,78,71,86,82,87,72
2ae19629-1db0-13a3-e055-000000000001,"Killiney North, Dún Laoghaire-Rathdown",3390,267096,KILLINEY NORTH,DUBLIN,Leinster,725322.68,725115.17,2207353.73,1466,2207353.726,6998.701538,83,71,88,82,95,79,87,91,85,84,78,92,81,74,89,85,90,75
2ae19629-1db1-13a3-e055-000000000001,"Killiney South, Dún Laoghaire-Rathdown",6386,267097,KILLINEY SOUTH,DUBLIN,Leinster,725161.89,723550.87,1571308.44,3018,1571308.44,5479.312045,86,74,91,85,98,82,90,94,88,87,81,95,84,77,92,88,93,78
2ae19629-1dc5-13a3-e055-000000000001,"Kilsallaghan, Fingal",2406,267098,KILSALLAGHAN,DUBLIN,Leinster,712119.08,748282.52,27803052.03,760,27803052.03,33471.62936,75,62,79,73,86,70,78,82,76,75,69,83,72,65,80,76,81,66
2ae19629-1dc6-13a3-e055-000000000001,"Kinsaley, Fingal",11470,267099,KINSALEY,DUBLIN,Leinster,720261.63,744194.28,11256056.35,3100,11256056.35,17239.08859,79,66,83,77,90,74,82,86,80,79,73,87,76,69,84,80,85,70
2ae19629-1dc7-13a3-e055-000000000001,"Lucan-Esker, South Dublin",33849,267100,LUCAN-ESKER,DUBLIN,Leinster,704576.51,733899.61,6443819.01,1312,6443819.008,11727.77886,72,59,76,70,83,67,75,79,73,72,66,80,69,62,77,73,78,63
2ae19629-1dc8-13a3-e055-000000000001,"Lucan Heights, South Dublin",5131,267101,LUCAN HEIGHTS,DUBLIN,Leinster,704718.8,735159.22,3616724.92,3047,3616724.923,10633.57095,76,63,80,74,87,71,79,83,77,76,70,84,73,66,81,77,82,67
2ae19629-1dc9-13a3-e055-000000000001,"Lucan North, Fingal",1765,267102,LUCAN NORTH,DUBLIN,Leinster,704007.09,736731.57,9531515.15,1929,9531515.152,16601.78904,73,60,77,71,84,68,76,80,74,73,67,81,70,63,78,74,79,64
2ae19629-1dde-13a3-e055-000000000001,"Lucan-St. Helens, South Dublin",16805,267103,LUCAN-St. HELENS,DUBLIN,Leinster,701706.66,733813.96,9938178.92,2965,9938178.918,15783.87992,70,57,74,68,81,65,73,77,71,70,64,78,67,60,75,71,76,61
2ae19629-1ddf-13a3-e055-000000000001,"Lusk, Fingal",10774,267104,LUSK,DUBLIN,Leinster,720336.1,755098.1,42725435.82,2307,42725435.81,52860.78472,78,65,85,76,89,73,81,79,75,78,72,86,70,68,83,76,82,63
2ae19629-1de0-13a3-e055-000000000001,"Malahide East, Fingal",8406,267105,MALAHIDE EAST,DUBLIN,Leinster,723589.61,745558.07,3263496.71,307,3263496.714,9807.711285,74,68,82,73,87,71,79,77,72,75,69,83,67,65,80,73,79,66
2ae19629-1de1-13a3-e055-000000000001,"Malahide West, Fingal",6014,267106,MALAHIDE WEST,DUBLIN,Leinster,721493.06,745818.65,2579173.77,918,2579173.766,9352.766854,81,71,87,79,91,78,85,83,78,82,76,89,74,71,87,80,86,68
2ae19629-1de2-13a3-e055-000000000001,"Newcastle, South Dublin",5552,267107,NEWCASTLE,DUBLIN,Leinster,701078.5,728698.89,32126695.18,2323,32126695.18,28715.33754,69,62,78,71,83,68,75,73,68,72,66,79,64,61,77,70,74,59
2ae19629-1de3-13a3-e055-000000000001,"Palmerston Village, South Dublin",3689,267108,PALMERSTON VILLAGE,DUBLIN,Leinster,708538.55,734472.19,1168197.49,1555,1168197.488,4611.26146,72,65,80,74,85,70,77,75,70,74,68,81,67,63,79,72,76,62
2ae19629-1de4-13a3-e055-000000000001,"Palmerston West, South Dublin",7323,267109,PALMERSTON WEST,DUBLIN,Leinster,707597.24,734988.51,3914639.06,2977,3914639.061,10698.73785,75,68,83,77,88,73,80,78,73,77,71,84,70,66,82,75,79,65
2ae19629-1de5-13a3-e055-000000000001,"Portmarnock North, Fingal",4048,267110,PORTMARNOCK NORTH,DUBLIN,Leinster,724222.31,744249.04,1042973.15,2540,1042973.146,5378.318241,83,73,89,81,92,80,87,85,80,84,78,91,76,73,89,82,88,70
2ae19629-1dfe-13a3-e055-000000000001,"Portmarnock South, Fingal",4729,267111,PORTMARNOCK SOUTH,DUBLIN,Leinster,724054.27,742421.49,5392158.39,1650,5392158.391,18156.7591,80,70,86,78,90,77,84,82,76,81,75,88,73,70,86,79,85,67
2ae19629-1dff-13a3-e055-000000000001,"Rathcoole, South Dublin",6590,267112,RATHCOOLE,DUBLIN,Leinster,700399.85,724572.09,15468010.66,3396,15468010.66,25017.41597,76,69,84,78,89,74,81,79,74,79,73,85,71,67,83,77,80,66
2ae19629-1e00-13a3-e055-000000000001,"Rathfarnham-Ballyroan, South Dublin",2743,267113,RATHFARNHAM-BALLYROAN,DUBLIN,Leinster,713045.79,728301.45,685888.62,1608,685888.6153,3769.07844,71,64,79,73,84,69,76,74,69,73,67,80,66,62,78,71,75,60
2ae19629-1e01-13a3-e055-000000000001,"Rathfarnham-Butterfield, South Dublin",3290,267114,RATHFARNHAM-BUTTERFIELD,DUBLIN,Leinster,713829.82,728334.1,768718.24,317,768718.2395,3901.920267,65,55,75,68,72,63,70,78,62,68,65,72,60,58,75,63,70,52
2ae19629-1e02-13a3-e055-000000000001,"Rathfarnham-Hermitage, South Dublin",4378,267115,RATHFARNHAM-HERMITAGE,DUBLIN,Leinster,714857.46,727740.94,782738.64,282,782738.6447,4224.043939,68,58,78,70,75,65,72,80,65,70,68,75,62,60,78,65,72,55
2ae19629-1e03-13a3-e055-000000000001,"Rathfarnham-St. Enda's, South Dublin",3952,267116,RATHFARNHAM-St. ENDA'S,DUBLIN,Leinster,714157.49,727967.41,1082161.69,3087,1082161.695,5532.474314,70,60,80,72,78,68,75,82,68,72,70,78,65,62,80,68,75,58
2ae19629-1e04-13a3-e055-000000000001,"Rathfarnham Village, South Dublin",3145,267117,RATHFARNHAM VILLAGE,DUBLIN,Leinster,714665.8,729116.07,781416.4,2547,781416.3981,4764.944214,72,62,82,75,80,70,78,85,70,75,72,80,68,65,82,70,78,60
2ae19629-1e15-13a3-e055-000000000001,"Rush, Fingal",11116,267118,RUSH,DUBLIN,Leinster,725905.96,754515.83,6770909.71,2478,6770909.711,15265.21856,58,48,68,60,65,55,62,70,55,60,58,65,55,52,68,55,62,48
2ae19629-1e16-13a3-e055-000000000001,"Saggart, South Dublin",6248,267119,SAGGART,DUBLIN,Leinster,703235.75,724286.41,13477669.42,1936,13477669.42,23805.684,63,53,73,65,70,60,68,75,58,65,63,70,58,55,73,60,68,50
2ae19629-1e17-13a3-e055-000000000001,"Shankill-Rathmichael, Dún Laoghaire-Rathdown",5731,267120,SHANKILL-RATHMICHAEL,DUBLIN,Leinster,723292.48,720693.86,14930285.88,59,14930285.88,19502.60581,75,65,85,78,82,72,80,88,72,78,75,82,70,68,85,72,80,62
2ae19629-1e18-13a3-e055-000000000001,"Shankill-Rathsallagh, Dún Laoghaire-Rathdown",3254,267121,SHANKILL-RATHSALLAGH,DUBLIN,Leinster,726369.67,724477.23,1089000.33,2904,1089000.327,6636.15728,78,68,88,80,85,75,82,90,75,80,78,85,72,70,88,75,82,65
2ae19629-1e19-13a3-e055-000000000001,"Shankill-Shanganagh, Dún Laoghaire-Rathdown",5522,267122,SHANKILL-SHANGANAGH,DUBLIN,Leinster,725955.29,720823.16,2977420.17,2330,2977420.17,8105.839986,80,70,90,82,88,78,85,92,78,82,80,88,75,72,90,78,85,68
2ae19629-1c9f-13a3-e055-000000000001,"Skerries, Fingal",8880,267123,SKERRIES,DUBLIN,Leinster,724657.6,760229.42,2326623.13,3399,2326623.133,9542.382413,60,50,70,62,68,58,65,72,58,62,60,68,58,55,70,58,65,50
2ae19629-1ca0-13a3-e055-000000000001,"Stillorgan-Deerpark, Dún Laoghaire-Rathdown",3001,267124,STILLORGAN-DEERPARK,DUBLIN,Leinster,718752.84,728690.21,1021339.64,126,1021339.64,4723.044123,78,65,88,76,89,75,82,81,79,73,78,80,76,85,89,72,86,68
2ae19629-1ca1-13a3-e055-000000000001,"Stillorgan-Kilmacud, Dún Laoghaire-Rathdown",4249,267125,STILLORGAN-KILMACUD,DUBLIN,Leinster,718858.44,727503.15,917870.04,2612,917870.0436,4067.676791,79,66,89,77,90,76,83,82,80,74,79,81,77,86,90,73,87,69
2ae19629-1ca2-13a3-e055-000000000001,"Stillorgan-Leopardstown, Dún Laoghaire-Rathdown",2973,267126,STILLORGAN-LEOPARDSTOWN,DUBLIN,Leinster,720514.0,726778.51,569128.53,1054,569128.5303,3175.645393,80,67,90,78,91,77,84,83,81,75,80,82,78,87,91,74,88,70
2ae19629-1ca3-13a3-e055-000000000001,"Stillorgan-Merville, Dún Laoghaire-Rathdown",3275,267127,STILLORGAN-MERVILLE,DUBLIN,Leinster,719892.59,727320.11,1137620.97,891,1137620.971,4523.591375,81,68,91,79,92,78,85,84,82,76,81,83,79,88,92,75,89,71
2ae19629-1ca4-13a3-e055-000000000001,"Stillorgan-Mount Merrion, Dún Laoghaire-Rathdown",2445,267128,STILLORGAN-MOUNT MERRION,DUBLIN,Leinster,719679.57,728788.04,877570.73,3088,877570.7303,4681.55251,82,69,92,80,93,79,86,85,83,77,82,84,80,89,93,76,90,72
2ae19629-1ca5-13a3-e055-000000000001,"Stillorgan-Priory, Dún Laoghaire-Rathdown",2269,267129,STILLORGAN-PRIORY,DUBLIN,Leinster,720332.45,728357.38,556869.08,1086,556869.0833,3860.312739,83,70,93,81,94,80,87,86,84,78,83,85,81,90,94,77,91,73
2ae19629-1ca6-13a3-e055-000000000001,"Sutton, Fingal",5789,267130,SUTTON,DUBLIN,Leinster,724359.34,739201.25,1441394.52,439,1441394.525,7849.666232,68,55,78,66,79,65,72,71,69,63,68,70,66,75,79,62,76,58
2ae19629-1ca7-13a3-e055-000000000001,"Swords-Glasmore, Fingal",7674,267131,SWORDS-GLASMORE,DUBLIN,Leinster,715988.44,747827.36,4505431.74,285,4505431.74,12790.33686,69,56,79,67,80,66,73,72,70,64,69,71,67,76,80,63,77,59
2ae19629-1ca8-13a3-e055-000000000001,"Swords-Forrest, Fingal",15926,267132,SWORDS-FORREST,DUBLIN,Leinster,716372.48,745553.04,6682385.85,1622,6682385.854,12295.43836,70,57,80,68,81,67,74,73,71,65,70,72,68,77,81,64,78,60
2ae19629-1cb0-13a3-e055-000000000001,"Swords-Lissenhall, Fingal",12065,267133,SWORDS-LISSENHALL,DUBLIN,Leinster,717020.91,750005.01,18775562.41,2109,18775562.41,24045.01124,71,58,81,69,82,68,75,74,72,66,71,73,69,78,82,65,79,61
2ae19629-1cb1-13a3-e055-000000000001,"Swords-Seatown, Fingal",7465,267134,SWORDS-SEATOWN,DUBLIN,Leinster,719387.44,746859.63,4036996.31,2098,4036996.313,12741.48006,78,65,89,76,88,72,81,79,83,75,73,78,71,85,82,74,86,68
2ae19629-1cb2-13a3-e055-000000000001,"Swords Village, Fingal",2786,267135,SWORDS VILLAGE,DUBLIN,Leinster,718280.93,746778.23,916951.74,235,916951.7375,4634.596446,79,66,90,77,89,73,82,80,84,76,74,79,72,86,83,75,87,69
2ae19629-1cb3-13a3-e055-000000000001,"Tallaght-Avonbeg, South Dublin",1543,267136,TALLAGHT-AVONBEG,DUBLIN,Leinster,710298.75,727353.48,367666.27,1559,367666.2723,2808.14237,62,51,73,60,72,58,67,65,69,61,59,64,57,77,70,60,71,54
2ae19629-1cb4-13a3-e055-000000000001,"Tallaght-Belgard, South Dublin",1635,267137,TALLAGHT-BELGARD,DUBLIN,Leinster,707176.32,729433.06,2732906.29,1894,2732906.286,7166.399921,63,52,74,61,73,59,68,66,70,62,60,65,58,78,71,61,72,55
2ae19629-1cb5-13a3-e055-000000000001,"Tallaght-Fettercairn, South Dublin",11335,267138,TALLAGHT-FETTERCAIRN,DUBLIN,Leinster,705982.17,728301.67,4590260.87,1001,4590260.87,9892.251698,64,53,75,62,74,60,69,67,71,63,61,66,59,79,72,62,73,56
2ae19629-1cb6-13a3-e055-000000000001,"Tallaght-Glenview, South Dublin",2171,267139,TALLAGHT-GLENVIEW,DUBLIN,Leinster,710245.51,727726.02,406247.37,451,406247.3651,4772.754008,65,54,76,63,75,61,70,68,72,64,62,67,60,80,73,63,74,57
2ae19629-1cb7-13a3-e055-000000000001,"Tallaght-Jobstown, South Dublin",18125,267140,TALLAGHT-JOBSTOWN,DUBLIN,Leinster,705982.73,726776.56,2729183.45,179,2729183.454,7561.475822,66,55,77,64,76,62,71,69,73,65,63,68,61,81,74,64,75,58
2ae19629-1cb8-13a3-e055-000000000001,"Tallaght-Killinardan, South Dublin",3878,267141,TALLAGHT-KILLINARDAN,DUBLIN,Leinster,707558.48,726501.75,743419.18,1711,743419.1783,3550.612128,67,56,78,65,77,63,72,70,74,66,64,69,62,82,75,65,76,59
2ae19629-1cca-13a3-e055-000000000001,"Tallaght-Kilnamanagh, South Dublin",4394,267142,TALLAGHT-KILNAMANAGH,DUBLIN,Leinster,709922.93,729836.2,2134093.88,1008,2134093.876,7250.082155,68,57,79,66,78,64,73,71,75,67,65,70,63,83,76,66,77,60
2ae19629-1ccb-13a3-e055-000000000001,"Tallaght-Kiltipper, South Dublin",9432,267143,TALLAGHT-KILTIPPER,DUBLIN,Leinster,708341.47,725926.17,1655643.57,574,1655643.572,6690.262106,69,58,80,67,79,65,74,72,76,68,66,71,64,84,77,67,78,61
2ae19629-1ccc-13a3-e055-000000000001,"Tallaght-Kingswood, South Dublin",4291,267144,TALLAGHT-KINGSWOOD,DUBLIN,Leinster,708906.09,728593.07,1696463.79,945,1696463.789,6681.836282,65,55,75,60,70,68,72,63,60,65,62,68,60,65,70,63,68,58
2ae19629-1ccd-13a3-e055-000000000001,"Tallaght-Millbrook, South Dublin",3338,267145,TALLAGHT-MILLBROOK,DUBLIN,Leinster,709740.94,726950.99,643382.15,1904,643382.1542,3607.358706,68,58,78,63,73,70,75,65,62,68,65,70,62,68,72,65,70,60
2ae19629-1cce-13a3-e055-000000000001,"Tallaght-Oldbawn, South Dublin",4445,267146,TALLAGHT-OLDBAWN,DUBLIN,Leinster,708616.87,726908.81,1486033.27,3320,1486033.266,5145.609911,66,56,76,61,71,69,73,64,61,66,63,69,61,66,71,64,69,59
2ae19629-1ccf-13a3-e055-000000000001,"Tallaght-Springfield, South Dublin",11297,267147,TALLAGHT-SPRINGFIELD,DUBLIN,Leinster,708019.74,727954.21,2096146.32,2577,2096146.315,6758.983757,67,57,77,62,72,70,74,65,62,67,64,70,62,67,72,65,70,60
2ae19629-1cd0-13a3-e055-000000000001,"Tallaght-Tymon, South Dublin",5138,267148,TALLAGHT-TYMON,DUBLIN,Leinster,710307.21,728612.73,1999447.71,3183,1999447.706,5843.754365,64,54,74,59,69,67,71,62,59,64,61,67,59,64,69,62,67,57
2ae19629-1cd1-13a3-e055-000000000001,"Templeogue-Cypress, South Dublin",2807,267149,TEMPLEOGUE-CYPRESS,DUBLIN,Leinster,712150.86,728709.06,724204.66,1441,724204.6623,3951.726541,78,68,88,73,83,80,85,75,72,78,75,80,72,78,82,75,80,70
2ae19629-1cd2-13a3-e055-000000000001,"Templeogue-Kimmage Manor, South Dublin",4929,267150,TEMPLEOGUE-KIMMAGE MANOR,DUBLIN,Leinster,712694.37,729778.64,1092788.03,1957,1092788.03,4865.233042,75,65,85,70,80,78,82,72,69,75,72,78,69,75,79,72,78,68
2ae19629-1cd3-13a3-e055-000000000001,"Templeogue-Limekiln, South Dublin",3821,267151,TEMPLEOGUE-LIMEKILN,DUBLIN,Leinster,710941.12,729715.02,1076971.48,101,1076971.478,5598.870629,76,66,86,71,81,79,83,73,70,76,73,79,70,76,80,73,79,69
2ae19629-1cd4-13a3-e055-000000000001,"Templeogue-Orwell, South Dublin",1991,267152,TEMPLEOGUE-ORWELL,DUBLIN,Leinster,712177.79,729345.2,470682.44,3074,470682.4418,3207.564072,77,67,87,72,82,80,84,74,71,77,74,80,71,77,81,74,80,70
2ae19629-1cd5-13a3-e055-000000000001,"Templeogue-Osprey, South Dublin",2258,267153,TEMPLEOGUE-OSPREY,DUBLIN,Leinster,711319.88,728655.0,1411963.32,1125,1411963.32,6170.234458,79,69,89,74,84,81,86,76,73,79,76,81,73,79,83,76,81,71
2ae19629-1cd6-13a3-e055-000000000001,"Templeogue Village, South Dublin",2270,267154,TEMPLEOGUE VILLAGE,DUBLIN,Leinster,713258.41,728938.45,513736.16,131,513736.161,3859.893168,78,65,88,76,82,72,85,81,79,73,78,75,70,86,89,74,83,68
2ae19629-1cd7-13a3-e055-000000000001,"Terenure-Cherryfield, South Dublin",2229,267155,TERENURE-CHERRYFIELD,DUBLIN,Leinster,711607.95,730564.83,453786.72,1847,453786.7193,2939.388017,76,63,86,74,80,70,83,79,77,71,76,73,68,84,87,72,81,66
2ae19629-1ce6-13a3-e055-000000000001,"Terenure-Greentrees, South Dublin",2948,267156,TERENURE-GREENTREES,DUBLIN,Leinster,712278.76,730334.68,663285.32,2179,663285.3192,3667.942241,74,61,84,72,78,68,81,77,75,69,74,71,66,82,85,70,79,64
2ae19629-1ce7-13a3-e055-000000000001,"Terenure-St. James, South Dublin",2404,267157,TERENURE-St. JAMES,DUBLIN,Leinster,710949.5,730401.2,648046.48,3056,648046.4777,3640.792863,72,59,82,70,76,66,79,75,73,67,72,69,64,80,83,68,77,62
2ae19629-1ce8-13a3-e055-000000000001,"The Ward, Fingal",13289,267158,THE WARD,DUBLIN,Leinster,708644.51,743240.35,24648782.77,1930,24648782.77,26950.76902,62,52,74,63,68,59,72,67,65,60,65,62,57,73,76,61,70,55
2ae19629-1ce9-13a3-e055-000000000001,"Tibradden, Dún Laoghaire-Rathdown",945,267159,TIBRADDEN,DUBLIN,Leinster,715040.81,722420.36,13383847.8,249,13383847.8,19361.47377,82,70,92,80,86,76,89,85,83,77,82,79,74,90,93,78,87,72
2ae19629-1cea-13a3-e055-000000000001,"Turnapin, Fingal",1730,267160,TURNAPIN,DUBLIN,Leinster,717365.57,740807.88,943505.13,1,943505.1296,4732.251966,58,48,70,59,64,55,68,63,61,56,61,58,53,69,72,57,66,51
2ae19629-1ceb-13a3-e055-000000000001,"Arran Quay A, Dublin City",1784,268001,ARRAN QUAY A,DUBLIN,Leinster,714830.97,735541.77,153192.9,615,153192.8985,2210.68582,48,38,60,51,54,45,58,53,51,46,51,48,43,59,62,47,56,41
2ae19629-1cec-13a3-e055-000000000001,"Arran Quay B, Dublin City",5529,268002,ARRAN QUAY B,DUBLIN,Leinster,714444.24,735220.41,759062.72,881,759062.7186,3660.394092,46,36,58,49,52,43,56,51,49,44,49,46,41,57,60,45,54,39
2ae19629-1ced-13a3-e055-000000000001,"Arran Quay C, Dublin City",4646,268003,ARRAN QUAY C,DUBLIN,Leinster,714299.29,734463.8,382551.09,505,382551.0941,3076.963416,44,34,56,47,50,41,54,49,47,42,47,44,39,55,58,43,52,37
2ae19629-1cee-13a3-e055-000000000001,"Arran Quay D, Dublin City",3308,268004,ARRAN QUAY D,DUBLIN,Leinster,713712.86,734831.5,345146.26,809,345146.2574,2716.967031,65,45,85,70,60,80,75,65,70,55,60,50,60,75,70,55,75,40
2ae19629-1cef-13a3-e055-000000000001,"Arran Quay E, Dublin City",3377,268005,ARRAN QUAY E,DUBLIN,Leinster,713990.78,735056.78,264397.57,2672,264397.5739,2590.024527,66,46,86,71,61,81,76,66,71,56,61,51,61,76,71,56,76,41
2ae19629-1cf0-13a3-e055-000000000001,"Ashtown A, Dublin City",12094,268006,ASHTOWN A,DUBLIN,Leinster,711906.58,737121.2,1996106.8,3209,1996106.797,6116.272838,75,55,95,80,70,90,85,75,80,65,70,60,70,85,80,65,85,50
2ae19629-1d03-13a3-e055-000000000001,"Ashtown B, Dublin City",2843,268007,ASHTOWN B,DUBLIN,Leinster,711885.36,736494.95,595174.95,1186,595174.946,4698.395177,76,56,96,81,71,91,86,76,81,66,71,61,71,86,81,66,86,51
2ae19629-1d04-13a3-e055-000000000001,"Ayrfield, Dublin City",5863,268008,AYRFIELD,DUBLIN,Leinster,720734.8,739900.76,893778.82,1036,893778.817,4608.742567,80,60,100,85,75,95,90,80,85,70,75,65,75,90,85,70,90,55
2ae19629-1d05-13a3-e055-000000000001,"Ballybough A, Dublin City",4004,268009,BALLYBOUGH A,DUBLIN,Leinster,716826.73,735688.01,349152.78,3108,349152.7752,2888.543875,67,47,87,72,62,82,77,67,72,57,62,52,62,77,72,57,77,42
2ae19629-1d06-13a3-e055-000000000001,"Ballybough B, Dublin City",4184,268010,BALLYBOUGH B,DUBLIN,Leinster,716196.89,735865.9,353884.23,1121,353884.2297,2901.069575,68,48,88,73,63,83,78,68,73,58,63,53,63,78,73,58,78,43
2ae19629-1d07-13a3-e055-000000000001,"Ballygall C, Dublin City",3646,268011,BALLYGALL C,DUBLIN,Leinster,714929.98,738545.07,991998.17,506,991998.1699,4199.621384,69,49,89,74,64,84,79,69,74,59,64,54,64,79,74,59,79,44
